id;nombre;TiposExamen_id;requiereAutorizacion;citaControl;codigoCups;codigoRips;concepto_id;edadFin;edadIni;estadoReg;tipoRadiologia_id;solicitaEnfermeria;centroCosto;cita1Vez;consentimientoInformado;cuentaContable;cupsCategoria;cupsGrupo;cupsSubgrupo;distribucionTerceros;duracion;finalidad;manejaInterfaz;nivelAtencion;resolucion1132;grupoQx_id;cantidadUvr;honorarios;cupsSubCategoria;tipoHonorario_id
3887;CENSO ACTUALIZADO DE CANINOS, FELINOS;4;N;0;A40501;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3888;DESARROLLO DEL PROGRAMA REGULAR DE VACUNACION EN ANIMALES;4;N;0;A40502;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3879;REGISTRO DE VERIFICACION DE CONDICIONES SANITARIAS E INFRAESTRUCTURA FISICA (SERVICIOS DE AGUA POTABLE, ASEO, ALCANTARILLADO) EN TERMINALES, PUERTOS Y AEROPUERTOS;4;N;0;A40301;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3881;RECOLECCION, ANALISIS Y NOTIFICACION DE FACTORES DE RIESGO DEL AMBIENTE: FISICOS, QUIMICOS, BIOLOGICOS Y DEL CONSUMO (ALIMENTOS Y BEBIDAS) EN TERMINALES, PUERTOS Y AEROPUERTOS;4;N;0;A40303;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3883;REGISTRO DE MONITOREO DE CALIDAD DEL AIRE, NIVELES AMBIENTALES DE RUIDO Y RADIACIONES IONIZANTES;4;N;0;A40401;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3884;VERIFICACION DE LA APLICACION DE CORRECTIVOS EN CONTROL DE CALIDAD DEL AIRE NIVELES AMBIENTALES DE RUIDO Y RADIACIONES IONIZANTES EN AREAS PRIORIZADAS Y FOCALIZADAS;4;N;0;A40402;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3885;RECOLECCION, ANALISIS Y NOTIFICACION DE EVENTOS BAJO VIGILANCIA INTENSIFICADA ASOCIADOS CON LA CALIDAD DEL AIRE, NIVELES DE RUIDO Y RADIACIONES IONIZANTES;4;N;0;A40403;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3891;RECOLECCION, ANALISIS Y NOTIFICACION DE EVENTOS DE SALUD ASOCIADOS CON ZOONOSIS;4;N;0;A40505;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3893;REGISTRO Y ANALISIS DE INDICES ENTOMOLOGICOS;4;N;0;A41001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3894;RECONOCIMIENTO GEOGRAFICO, CARACTERIZACION Y CONTROL DE CRIADEROS;4;N;0;A41002;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3895;REGISTRO DEL CONTROL DE LARVAS O ADULTOS;4;N;0;A41003;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3900;SELECCION DE LAS MEDIDAS MAS COSTO-EFECTIVAS SEGUN CARACTERIZACION DE CADA ESTRATO;4;N;0;A41103;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3901;RECOLECCION, ANALISIS Y NOTIFICACION DE EVENTOS DE SALUD ASOCIADOS CON ENFERMEDADES TRANSMITIDAS POR VECTORES;4;N;0;A41104;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3904;USO RACIONAL DE INSECTICIDAS;4;N;0;A41202;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3906;ORGANIZACION Y UNIFICACION DE CRITERIOS DEL PROCESO DE PLANEACION, EN EL ENTE TERRITORIAL;4;N;0;A51002;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3907;REGISTRO DEL NUMERO DE ACTAS DE COORDINACION INTERSECTORIAL;4;N;0;A51101;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3933;INSPECCION Y VIGILANCIA A LOS PROYECTOS CONCERTADOS EN: PROMOCION DE LA SALUD,PREVENCION DE LA ENFERMEDAD, VIGILANCIA EN SALUD PUBLICA, SALUD AMBIENTAL Y GESTION EN SALUD PUBLICA;4;N;0;A54001;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3937;INTERVENTORIA A CONVENIOS O CONTRATOS EJECUTADOS PARA EL PLAN DE INTERVENCIONES COLECTIVAS MUNICIPAL O DISTRITAL;4;N;0;A54102;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3967;IDENTIFICACION Y EVALUACION DE FACTORES DE RIESGO PSICOSOCIALES;4;N;0;T10601;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3969;INTERVENCIONES EN LA FUENTE DESTINADAS A DISMINUIR EL RUIDO;4;N;0;T11002;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3970;INTERVENCIONES EN EL MEDIO DESTINADAS A ATENUAR EL RUIDO;4;N;0;T11003;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3971;INTERVENCIONES EN LA FUENTE DESTINADAS A ATENUAR LA VIBRACION;4;N;0;T11004;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3924;CONFORMACION DEL EQUIPO INTERDISCIPLINARIO PARA LA GESTION DEL PLAN DE INTERVENCIONES COLECTIVAS DEPARTAMENTAL;4;N;0;A53021;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3925;DESARROLLO DE UNIDADES DE VIGILANCIA EN SALUD PUBLICA (SIVIGILA) DEPARTAMENTALES;4;N;0;A53022;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3926;ESTRUCTURACION Y DESARROLLO DE UNIDADES DE ENTOMOLOGIA DEPARTAMENTALES;4;N;0;A53023;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3931;DESARROLLO DE PROGRAMAS DE CAPACITACION PERMANENTE AL EQUIPO DEPARTAMENTAL DE SALUD PUBLICA;4;N;0;A53120;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3938;EJECUCION DEL CONTROL SOCIAL A TRAVES DE ESPACIOS DE PARTICIPACION SOCIAL;4;N;0;A54103;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3939;COORDINACION CON LA RED DE ORGANISMOS CONTROLADORES;4;N;0;A54104;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3941;CUMPLIMIENTO DEL INDICADOR DE GESTION PLAN DE INTERVENCIONES COLECTIVAS POR EL ENTE TERRITORIAL;4;N;0;A55001;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3943;CUMPLIMIENTO DE METAS E INDICADORES EN PROMOCION DE LA SALUD;4;N;0;A55101;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3944;CUMPLIMIENTO DE METAS E INDICADORES EN PREVENCION DE LA ENFERMEDAD;4;N;0;A55102;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3945;CUMPLIMIENTO DE METAS E INDICADORES EN VIGILANCIA EN SALUD PUBLICA;4;N;0;A55103;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3927;ORGANIZACION DEL EQUIPO DEPARTAMENTAL COORDINADOR DE CONTROL DE VECTORES;4;N;0;A53024;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3929;PROCESOS DE FORMACION Y ENTRENAMIENTO HACIA LA CAPACITACION PARA LA VIGILANCIA EN SALUD PUBLICA MUNICIPAL O DISTRITAL;4;N;0;A53101;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3930;PROCESOS DE CONTRATACION DE RECURSO HUMANO SEGUN LINEAMIENTOS DEL PLAN DE INTERVENCIONES COLECTIVAS;4;N;0;A53102;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3936;MONTAJE O CONTRATACION DE PROCESOS SISTEMATICOS DE MONITOREO, SEGUIMIENTO, VIGILANCIA Y CONTROL DE LOS RECURSOS E INTERVENCIONES DEL PLAN DE INTERVENCIONES COLECTIVAS MUNICIPAL O DISTRITAL;4;N;0;A54101;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3951;RETIRO OTROS CATETERES;4;N;0;ART87.;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3953;SALA DE PROCEDIMIENTOS BASICA DE 21 HASTA 30 UVR;4;N;0;S22105;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3955;MATERIAL DE SUTURA Y CURACI”N AGENTES Y GASES ANEST…SICOS EN SALA DE PROCEDIMIENTOS ESPECIAL;4;N;0;S55114;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3956;SONOMETRIA;4;N;0;T10001;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3964;TECNICAS DE MUESTREO AMBIENTAL DE MICROORGANISMOS;4;N;0;T10201;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3965;TECNICAS DE MUESTREO DE MICROORGANISMOS EN SUPERFICIES;4;N;0;T10202;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3966;TECNICAS ANALITICAS;4;N;0;T10203;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3972;INTERVENCIONES EN LA FUENTE DESTINADAS A DISMINUIR LA EXPOSICION DEL TRABAJADOR A RADIACIONES IONIZANTES;4;N;0;T11005;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3973;INTERVENCIONES EN EL MEDIO DESTINADAS A DISMINUIR LA EXPOSICION DEL TRABAJADOR A RADIACIONES IONIZANTES;4;N;0;T11006;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3974;INFORMACION, EDUCACION Y COMUNICACION EN CONTROL DE FACTORES RIESGO FISICOS;4;N;0;T11010;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3978;INFORMACION, EDUCACION Y COMUNICACION EN CONTROL DE FACTORES RIESGO QUIMICOS;4;N;0;T11110;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3980;INFORMACION, EDUCACION Y COMUNICACION SOBRE NORMAS UNIVERSALES DE SEGURIDAD EN RIESGOS BIOLOGICOS;4;N;0;T11210;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3982;INFORMACION, EDUCACION Y COMUNICACION SOBRE ERGONOMIA;4;N;0;T11310;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3986;INSPECCION, REGISTRO, ANALISIS Y PRIORIZACION DE RIESGOS DE INCENDIO Y EXPLOSION;4;N;0;T20503;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3987;INSPECCION, REGISTRO Y ANALISIS PERIODICO DE VULNERABILIDAD;4;N;0;T20504;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3988;INVESTIGACION Y ANALISIS DE ACCIDENTES DE TRABAJO;4;N;0;T20510;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3996;IMPLANTE DE MARCAPASOS UNICAMERAL;4;N;0;C37820;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
3997;IMPLANTE DE MARCAPASOS BICAMERAL;4;N;0;C37830;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
4003;INSERCION  DE CATETER SWAN GANZ;4;N;0;C89640;0;;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
4018;LEGRADO UTERINO GINECOL”GICO DIAGN”STICO;5;N;;690101;;;;;A;;;;;;;;;;;;;;;;17;18;;;
4011;ANGIOPLASTIA CON BALON DE VASOS INTRACRANEALES;4;N;0;395010;0;;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
3981;DISE—O ERGONOMICO DE PUESTOS DE TRABAJO, HERRAMIENTAS O DOTACION;4;N;0;T11301;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3983;CONTROL DE FACTORES DE RIESGO ERGONOMICOS;4;N;0;T11350;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
4000;HEMODIALISIS EN BASICOS (PAQUETE);4;N;0;C39950;0;;120;0;A;;.;;;;;;;;;;;;;;23;;;;
3984;CONTROL DE FACTORES DE RIESGO PSICOSOCIALES;4;N;0;T11601;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3991;CONFORMACION Y ORGANIZACION DE BRIGADAS Y SIMULACROS;4;N;0;T21503;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3992;DISE—O Y EJECUCION DEL PROGRAMA DE ORDEN Y ASEO;4;N;0;T21505;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3993;DISE—O Y UTILIZACION DE DISPOSITIVOS DE PROTECCION Y GUARDAS EN MAQUINAS;4;N;0;T21506;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
3994;CONTROL DE FACTORES DE RIESGO DE SEGURIDAD;4;N;0;T21550;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
4009;EXTRACCION INSTRUMENTADA DE ELECTRODO DE ESTIMULACION (AURICULAR O VENTRICULAR);4;N;0;378903;0;;120;0;A;;.;;;;;;;;;;;;;;12;42;;;
4012;CORRECION DE CRANEO SINOSTOSIS, POR CRANIECTOMIA SIN AVANCES;4;N;;20101;;;;;A;;;;;;;;;;;;;;;;12;42;;;
4013;CORRECION DE CRANEO SINOSTOSIS, POR CRANIECTOMIA CON AVANCE FRONTAL;4;N;;20102;;;;;A;;;;;;;;;;;;;;;;12;42;;;
4014;CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA ,CON AVANCE FRONTO-ORBITARIO;4;N;;20106;;;;;A;;;;;;;;;;;;;;;;12;42;;;
3975;SELECCION, DOTACION, MANTENIMIENTO, REPOSICION DE ELEMENTOS DE PROTECCION PERSONAL PARA LOS FACTORES DE RIESGO QUIMICOS;4;N;0;T11101;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3976;SISTEMAS DE VENTILACION GENERAL;4;N;0;T11102;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3977;SISTEMAS DE VENTILACION LOCAL EXHAUSTIVA;4;N;0;T11103;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3979;TECNICAS DE LIMPIEZA Y DESINFECCION;4;N;0;T11202;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3985;REGISTRO ACTUALIZADO DE AGENTES DE RIESGO POR UBICACION Y PRIORIDADES;4;N;0;T20501;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3989;SE—ALIZACION Y DEMARCACION DE AREAS;4;N;0;T21501;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3990;MANTENIMIENTO PREVENTIVO;4;N;0;T21502;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
3995;SELECCION DE ELEMENTOS DE PROTECCION INDIVIDUAL DE ACUERDO CON LA IDENTIFICACION DE LOS PELIGROS;4;N;0;T30002;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
4002;REENPLAZO ARTICULAR DE CADERA SIN PROTESIS;4;N;0;C81510;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
4004;REGISTRO DE PELICULA CINEANGIOGRAFIA ART 27 PAR2;4;N;0;S55137;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
4005;SESION DILATACION DE LA TRAQUEA VIA ENDOSCOPICA (TARIFA PROPIA) (INCULUYE D. SALA - ANESTESIA - NO INCLUYE HONORARIOS DE ESPECIALISTA APROX 3-5 HRS DURACION PROCEDIMIENTO);4;N;0;319201;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
4010;TROMBOLISIS DE VASOS INTRACRANEALES, VIA ENDOVASCULAR;4;N;0;380110;0;;120;0;A;;.;;;;;;;;;;;;;;23;25;;;
4017;PROSTATECTOMÕA TRANSVESICAL SOD;5;N;;603100;;3;100;0;A;;;;;;;;;;;;;;;;23;25;;;
4022;URETROPLASTIA PERINEAL;5;N;;584603;;;;;A;;;;;;;;;;;;;;;;23;25;;;
1254;INMUNOGLOBULINA M [Ig M] SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906831;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1255;INMUNOGLOBULINA M [Ig M] AUTOMATIZADO;1;N;0;906832;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1256;INMUNOGLOBULINA D [Ig D] SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906833;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1257;INMUNOGLOBULINA E [Ig E] ESPECIFICA (DOSIFICACION CADA ALERGENO) SEMIAUTOMATIZADO O AUTOMATIZADO;1;N;0;906834;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1258;INMUNOGLOBULINA E [Ig E] SEMIAUTOMATIZADO;1;N;0;906835;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
1259;INMUNOGLOBULINA E [Ig E] AUTOMATIZADO;1;N;0;906836;0;14;120;0;A;;.;;;;;;;;;;;;;;17;18;;;
47;ACETILCOLINA RECEPTORES, ANTICUERPOS BLOQUEADORES;1;N;0;906402;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
29;ACIDO VANILMANDELICO [VMA] EN ORINA DE 24 H+;1;N;0;903115;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
30;APOLIPOPROTEINAS A1 POR TURBIDIMETRIA;1;N;0;903413;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
31;APOLIPOPROTEINAS B POR TURBIDIMETRIA;1;N;0;903414;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
38;AMIKACINA, CUANTITATIVA POR NEFELOMETRIA;1;N;0;905402;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
39;AMIKACINA, SEMICUANTITATIVA POR INMUNOENSAYO;1;N;0;905403;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
48;ADN CADENA SENCILLA, ANTICUERPOS+;1;N;0;906403;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
61;ACIDOS ORGANICOS [CADENA CORTA] POR CROMATOGRAFIA DE GASES;1;N;0;908001;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
63;AMINOACIDOS, CUALITATIVOS POR CROMATOGRAFIA EN ORINA;1;N;0;908101;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
64;AMINOACIDOS, CUALITATIVOS POR CROMATOGRAFôA EN SANGRE;1;N;0;908102;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
76;AZUCARES POR CROMATOGRAFIA;1;N;0;908201;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
86;ALFA 1 ANTITRIPSINA POR FENOTIPO;1;N;0;908401;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
87;ARILSULFATASA B, EN SUERO Y LEUCOCITOS;1;N;0;908501;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
89;BETA GALACTOCIDASA, EN LEUCOCITOS Y SUERO;1;N;0;908503;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
95;ACIDOS GRASOS DE CADENA MUY LARGA, CUANTITATIVO;1;N;0;908701;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
4021;APENDICECTOMÕA SOD;5;N;;471100;;3;;;A;;;;;;;;;;;;;;;;5;31;;;
97;ARILSULFATASA A, EN SUERO;1;N;0;908703;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
98;BETA GLUCORONIDASA, EN LEUCOCITOS;1;N;0;908704;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
103;ALFA GALACTOSIDASA ACTIVIDAD;1;N;0;908334;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
104;Brucella CULTIVO;1;N;0;901203;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
106;BICARBONATO;1;N;0;903003;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
107;ANDROSTERONA EN ORINA;1;N;0;904502;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
125;ANTIGENO LEUCOCITARIO HUMANO B27 SEMIAUTOMATIZADO;1;N;0;906507;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
126;ANTIGENO LEUCOCITARIO HUMANO B27 AUTOMATIZADO;1;N;0;906508;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
129;ANTI HLA CLASE I Y II (P.R.A) CUALITATIVO;1;N;0;906515;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
130;ANTI HLA CLASE I Y II (P.R.A) CUANTITATIVO;1;N;0;906516;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
146;ALFA GLUCOSIDASA ACTIVIDAD;1;N;0;908335;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
148;ALFA N ACETIL NEURAMINIDASA ACTIVIDAD;1;N;0;908336;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
150;AMINOACIDOS CUANTITATIVOS;1;N;0;908338;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
153;ACIDO SIALICO CUANTITATIVO;1;N;0;908341;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
206;AUTOPSIA [NECROPSIA] COMPLETA;1;N;0;898301;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
207;AUTOPSIA [NECROPSIA] PARCIAL (VISCEROTOMIA);1;N;0;898302;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
214;ANTIBIOGRAMA (DISCO);1;N;0;901001;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
215;ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO AUTOMATIZADO;1;N;0;901002;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
216;ANTIBIOGRAMA CONCENTRACION MINIMA INHIBITORIA METODO MANUAL;1;N;0;901003;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
223;BACILOSCOPIA COLORACION ACIDO ALCOHOL-RESISTENTE [ZIEHL-NEELSEN];1;N;0;901101;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
233;BACILOSCOPIA COLORACION ACIDO ALCOHOL RESISTENTE [ZIELH-NEELSEN] LECTURA SERIADA TRES MUESTRAS;1;N;0;901111;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
234;Actinomyces CULTIVO;1;N;0;901201;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
235;Bordetella pertussis CULTIVO;1;N;0;901202;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
275;BETA LACTAMASA PRUEBA DE PENICILINASA;1;N;0;901301;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
300;ADHESIVIDAD PLAQUETARIA [SALZMAN];1;N;0;902001;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
301;AGREGACION PLAQUETARIA CON RISTOCETINA 2 DILUCIONES [RIPA];1;N;0;902002;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
302;AGREGACION PLAQUETARIA CURVA;1;N;0;902003;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
305;ANTITROMBINA III CONCENTRACION AUTOMATIZADA;1;N;0;902006;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
306;ANTITROMBINA III FUNCIONAL AUTOMATIZADA;1;N;0;902007;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
307;ANTITROMBINA III CONCENTRACION MANUAL;1;N;0;902008;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
308;ANTITROMBINA III FUNCIONAL MANUAL;1;N;0;902009;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
349;AGREGACION PLAQUETARIA CON RISTOCETINA 3 DILUCIONES;1;N;0;902053;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
402;ALFA 2 MACROGLOBULINA;1;N;0;903001;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
403;ALFA FETOPROTEINA [AFP] EN LIQUIDO AMNIOTICO;1;N;0;903002;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
448;ALFAFETOPROTEINA [AFP] BETAGONADOTROPINA CORIONICA LIBRE [BHCG LIBRE] Y ESTRIOL TRIPLE MARCADOR;1;N;0;903050;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
458;ANTIOXIDANTES TOTALES;1;N;0;903060;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
465;ACIDOS BILIARES TOTALES;1;N;0;903101;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
466;ACIDO CITRICO EN ORINA DE 24 HORAS;1;N;0;903102;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
467;ACIDO 5 HIDROXI INDOLACETICO EN ORINA DE 24 HORAS;1;N;0;903103;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
468;ACIDO DELTA AMINOLEVULINICO [ALA] EN ORINA DE 24 HORAS;1;N;0;903104;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
469;ACIDO FOLICO [FOLATOS] EN SUERO;1;N;0;903105;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
470;ACIDO FOLICO EN ERITROCITOS;1;N;0;903106;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
471;ACIDO FORMICO EN ORINA;1;N;0;903107;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
472;ACIDO HOMOGENTESICO EN ORINA;1;N;0;903108;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
473;ACIDO HOMOVALINICO EN ORINA DE 24 HORAS;1;N;0;903109;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
474;ACIDO LACTICO [L-LACTATO] SEMIAUTOMATIZADO;1;N;0;903110;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
475;ACIDO LACTICO [L-LACTATO] AUTOMATIZADO;1;N;0;903111;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
476;ACIDO PIRUVICO [PIRUVATO];1;N;0;903112;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
477;ACIDO VANILMANDELICO [VMA] EN ORINA DE 24 HORAS;1;N;0;903113;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
478;ACIDOS BILIARES FRACCIONADOS;1;N;0;903114;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
486;ADENOSIN DEAMINASA [ADA];1;N;0;903401;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
488;ALFA 1 ANTIQUIMIOTRIPSINA SEMIAUTOMATIZADA;1;N;0;903403;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
489;ALFA 1 ANTIQUIMIOTRIPSINA AUTOMATIZADA;1;N;0;903404;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
490;ALFA 1 ANTITRIPSINA SEMIAUTOMATIZADO;1;N;0;903405;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
491;ALFA 1 ANTITRIPSINA AUTOMATIZADA;1;N;0;903406;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
492;ALFA 1 GLICOPROTEINA ACIDA U OROMUCOIDE;1;N;0;903407;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
493;ALFA 2 ANTIPLASMINA CROMOGENICA;1;N;0;903408;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
494;APOLIPOPROTEINAS A1 SEMIAUTOMATIZADA;1;N;0;903409;0;14;120;0;A;;.;;;;;;;;;;;;;;5;31;;;
