"codigohomologado","colvalorbase","fecharegistro","estadoreg","codigocups_id","concepto","tipostarifa_id"
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2460,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2461,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2462,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2463,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2464,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2465,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2466,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2467,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2468,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2469,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2470,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2471,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2472,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2473,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2474,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2475,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2476,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2477,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2478,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2479,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2480,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2481,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2482,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2483,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2484,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2485,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2486,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2487,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2488,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2489,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2490,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2491,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2492,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2493,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2494,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2495,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2496,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2497,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2498,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2499,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2500,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2501,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2502,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2523,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2535,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2563,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2564,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2565,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2566,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2567,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2568,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2569,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2570,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2571,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2572,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2573,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2574,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2575,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2576,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2577,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2578,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2579,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2580,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2581,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2582,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2583,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2584,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2585,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2590,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2591,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2592,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2593,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2594,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2595,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2596,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2597,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2598,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2599,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2600,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2601,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2602,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2603,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2604,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2605,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2606,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2607,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2608,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2609,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2610,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2611,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2612,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2613,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2614,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2615,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2616,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2617,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2618,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2619,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2620,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2621,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2622,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2623,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2624,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2625,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2626,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2627,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2628,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2629,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2630,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2631,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2632,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2633,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2634,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2635,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2636,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2637,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2638,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2639,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2640,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2641,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2642,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2643,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2644,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2645,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2646,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2647,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2648,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2649,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2650,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2651,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2652,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2653,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2654,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2655,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2656,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2657,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2658,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2659,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2660,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2661,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2662,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2663,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2664,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2665,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2666,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2667,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2668,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2669,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2670,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2671,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2672,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2673,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2674,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2675,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2676,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2677,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2678,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2679,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2680,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2681,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2682,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2683,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2684,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2685,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2686,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2687,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2688,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2689,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2690,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2691,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2692,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2693,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2694,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2695,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2696,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2697,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2698,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2699,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2700,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2701,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2702,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2703,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2704,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2706,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2707,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2708,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2709,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2710,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2711,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2712,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2713,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2714,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2715,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2716,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2717,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2718,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2719,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2720,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2721,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2722,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2723,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2724,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2725,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2726,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2727,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2728,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2730,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2731,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2732,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2733,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2734,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2735,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2736,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2739,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2740,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2741,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2742,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2743,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2744,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2745,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2746,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2748,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2749,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2750,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2751,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2752,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2753,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2754,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2755,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2757,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2758,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2759,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2762,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2763,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2764,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2765,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2766,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2767,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2768,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2771,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2772,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2773,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2774,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2775,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2776,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2777,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2778,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2779,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2781,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2782,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2783,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2784,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2785,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2786,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2787,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2788,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2789,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2790,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2791,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2792,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2793,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2794,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2795,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2796,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2797,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2798,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2799,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2800,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2801,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2802,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2803,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2805,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2806,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2808,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2809,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2810,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2811,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2812,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2814,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2815,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2816,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2817,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2818,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2819,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2820,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2821,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2822,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2823,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2824,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2825,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2826,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2827,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2828,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2829,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2830,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2831,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2832,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2833,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2834,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2835,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2836,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2837,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2838,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2839,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2840,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2841,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2842,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2843,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2844,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2845,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2846,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2847,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2848,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2849,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2850,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2851,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2852,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2853,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2854,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2855,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2856,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2857,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2858,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2859,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2860,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2861,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2862,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2863,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2864,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2865,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2866,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2867,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2868,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2869,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2870,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2871,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2872,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2873,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2874,4,2
"","100000.0000","2025-04-04 14:37:24.25515-05","A",2875,4,2
